ArialMT	11	form of threat somebody can put on another person [in service]’.281 It is given further
ArialMT	11	legitimacy by the service offence of malingering under the Defence Force Discipline
ArialMT	11	Act 1982 (Cth).282
ArialMT	11	248. We heard that the fear of being labelled a malingerer results in members failing to
ArialMT	11	disclose physical and mental health concerns, avoiding or delaying medical treatment,
ArialMT	11	and feeling pressure to ‘speed up’ their healing process, without taking the time or
ArialMT	11	precautions medically necessary for their recovery.283
ArialMT	11	249. In this environment, it is unsurprising that serving members would seek to conceal
ArialMT	11	symptoms of injury and illness. As an ex-serving ADF member described in his
ArialMT	11	submission:
ArialMT	11	During my entire 38 years of full-time service and an additional 8 years of part-
ArialMT	11	time service, the common theme was that you did not want to be the ‘weak link’
ArialMT	11	due either to physical or mental injury or impairment. We were all guided to hide
ArialMT	11	such things and provide the desired answers or responses when interviewed. The
ArialMT	11	hidden threat of not being selected for promotion, courses or desired postings
ArialMT	11	always loomed.284
ArialMT	11	250. We heard from many serving and ex-serving ADF members about the significant
ArialMT	11	physical and psychological challenges of trying to work at full capacity with reduced
ArialMT	11	capability. They described experiencing feelings of hopelessness, shame, and
ArialMT	11	suicidality when their injuries prevented them from participating fully in ADF life. For
ArialMT	11	example, an ex-serving Army member and Iraq veteran described facing the choice of
ArialMT	11	seeking medical help for an ongoing, undiagnosed and debilitating medical condition,
ArialMT	11	or being branded a ‘malingerer’:
ArialMT	11	I started to feel that I had failed myself and my mates because I could not
ArialMT	11	do what they were doing. There was no counselling or effort to help me …
ArialMT	11	I considered taking my own life on a number of occasions; anxiety and
ArialMT	11	depression was setting in …
ArialMT	11	I did not seem to get better and felt I was letting down my mates and the unit.
ArialMT	11	One day, the situation got the better of me. I did not want to continue living,
ArialMT	11	I was so sick of my life. I curled up on the floor and cried.285
ArialMT	9	50 Royal Commission into Defence and Veteran Suicide: Final Report
ArialMT	11	251. Similarly, the wife of an ex-serving Army member who was severely injured during
ArialMT	11	training for a deployment described how her husband told her he ‘wanted to die’.
ArialMT	11	She said:
ArialMT	11	He felt hopeless because his whole support network had gone to Afghanistan,
ArialMT	11	and he was unable to be there with them and felt that he was ‘useless’ and had
ArialMT	11	no purpose.286
ArialMT	11	252. We are greatly concerned about the ongoing stigma attached to mental ill health in the
ArialMT	11	ADF. Submissions we received described how mental health conditions are ‘treated
ArialMT	11	more as a lack of character or a character flaw’,287 and that PTSD is ‘a label (according
ArialMT	11	to my peer group) associated with shame, weakness and failure’.288 As the mother of
ArialMT	11	an ex-serving Army member diagnosed with PTSD following his second deployment to
ArialMT	11	Afghanistan outlined in her submission:
ArialMT	11	[Our son] did not leave the Army – the Army left him. He was abandoned – not
ArialMT	11	on the rocky and dusty battlefield of Afghanistan but in the capital of Australia,
ArialMT	11	Canberra …
ArialMT	11	From the day that our son advised his command that he had been diagnosed with
ArialMT	11	PTSD, his career took a significant downturn. This was despite the fact that the
ArialMT	11	ADF Chiefs were publicly advising serving members and their families to come
ArialMT	11	forward with their diagnosis with assurances they would be cared for and looked
ArialMT	11	after … The failure of the Army to provide the professional care and support for
ArialMT	11	our son and our family fell far short of the commitments made and headlined by
ArialMT	11	the Army and ADF Chiefs who misled their personnel and families on the support
ArialMT	11	that was promised and expected … [Our son’s] workplace became a noxious
ArialMT	11	environment for him where he was deliberately isolated, ignored, intimidated,
ArialMT	11	and bullied.289
ArialMT	11	253. We heard consistent accounts from lived experience witnesses and expert evidence
ArialMT	11	during our public hearings that disclosing mental health difficulties is ‘career-altering
ArialMT	11	… and sometimes career-ending’.290 As a current serving ADF member described
ArialMT	11	in her submission:
ArialMT	11	There is no safe place for people struggling with mental health issues, if they
ArialMT	11	leave they’re weak, if they take a sick day they are malingering (lingers), if they
ArialMT	11	seek help they are a burden, and if they take their own life they are replaceable.
ArialMT	11	Worst of all, nothing is treated as private or confidential.291
ArialMT	9	Executive summary 51
ArialMT	11	254. Mental health issues experienced by some serving members can be amplified by
ArialMT	11	the stress and anxiety of associated career limitations, including the risk of medical
ArialMT	11	downgrade, removal from operations or being withheld from deployment. We heard that
ArialMT	11	for serving members, not being able to deploy is like ‘having trained to be a surgeon
ArialMT	11	your entire career and never setting foot in a theatre to operate’.292 These pressures
ArialMT	11	were contextualised by Louise O’Sullivan, Expert Panel Member for Women Veterans
ArialMT	11	Australia, who reflected on her time working as a psychologist within the military:
ArialMT	11	I used all kinds of strategies to normalise communication with me as a mental
ArialMT	11	health practitioner and reduce the stigma of mental health support. But I also
ArialMT	11	knew that regularly the same people who called and told me their struggles late
ArialMT	11	at night after they had consumed many drinks, then lied to me in formal settings.
ArialMT	11	They told me they were okay because they wanted to be okay. Seeking help
ArialMT	11	would have precluded them from deploying again and [they] thought [that] was
ArialMT	11	more threatening to their mental health than going back to war.
ArialMT	11	They were trained to be there for their mates no matter what … They would rather
ArialMT	11	die than let their mates die without them, whether that’s at war or at home.293
HelveticaNeue-Bold	13	Healthcare provision
ArialMT	11	255. According to evidence we received, physical and psychological injuries are often
